Index,Time,((pitch_motor)->motor_measure).total_angle,((pitch_motor)->motor_controller).pid_ref
2711,27.110125,338.068878,306.048889
2712,27.120409,337.497589,305.26886
2713,27.130271,336.882355,305.00885
2714,27.140173,336.267151,304.489349
2715,27.150488,335.651917,303.711365
2716,27.160373,335.036682,303.193359
2717,27.170135,334.465393,302.934357
2718,27.180438,333.894104,302.157349
2719,27.190274,333.410706,301.898346
2720,27.200175,332.927307,301.381317
2721,27.210491,332.443909,300.605774
2722,27.220376,331.960541,300.088745
2723,27.230148,331.565033,299.830231
2724,27.240435,331.12558,299.054687
2725,27.250289,330.642181,298.796173
2726,27.260154,330.290619,298.279144
2727,27.270430,329.80722,297.503601
2728,27.280099,329.367767,297.245087
2729,27.290573,328.928314,296.469055
2730,27.300406,328.488861,295.95105
2731,27.310367,328.005463,295.433044
2732,27.320220,327.522095,295.174042
2733,27.330307,327.038696,294.656036
2734,27.340185,326.511353,294.137054
2735,27.350499,325.896118,293.356567
2736,27.360350,325.368774,293.096069
2737,27.370307,324.797485,292.574097
2738,27.380163,324.226196,292.052124
2739,27.390250,323.654907,291.529144
2740,27.400096,323.083649,291.005157
2741,27.410366,322.51236,290.217621
2742,27.420241,321.941071,289.95462
2743,27.430222,321.457672,289.428619
2744,27.440464,320.886383,288.636597
2745,27.450139,320.315094,288.371582
2746,27.460444,319.743805,287.575562
2747,27.470342,319.128601,287.310059
2748,27.480247,318.557312,286.777039
2749,27.490229,317.942078,286.24353
2750,27.500309,317.370789,285.709534
2751,27.510142,316.843445,285.174561
2752,27.520448,316.316101,284.370087
2753,27.530338,315.832703,284.101074
2754,27.540250,315.305359,283.563049
2755,27.550385,314.778046,282.756012
2756,27.560336,314.250702,282.486023
2757,27.570193,313.811249,281.946045
2758,27.580454,313.32785,281.134521
2759,27.590354,312.888397,280.863525
2760,27.600254,312.404999,280.321014
2761,27.610157,311.965546,279.777985
2762,27.620301,311.570038,279.233978
2763,27.630119,311.086639,278.689972
2764,27.640405,310.603271,277.873962
2765,27.650252,310.163818,277.601959
2766,27.660327,309.68042,277.057953
2767,27.670417,309.153076,276.241943
2768,27.680121,308.581787,275.96994
2769,27.690391,308.054443,275.155396
2770,27.700243,307.483154,274.883881
2771,27.710089,306.955811,274.340851
2772,27.720190,306.252716,273.798859
2773,27.730144,305.681427,273.257355
2774,27.740432,305.066193,272.446869
2775,27.750271,304.363068,272.17688
2776,27.760119,303.791779,271.636902
2777,27.770388,303.176544,270.827911
2778,27.780491,302.517365,270.289398
2779,27.790473,301.946106,269.751373
2780,27.800313,301.418762,269.48288
2781,27.810177,300.847473,268.946381
2782,27.820431,300.276184,268.142883
2783,27.830100,299.704895,267.875397
2784,27.840379,299.133606,267.073914
2785,27.850267,298.606262,266.806915
2786,27.860224,298.078918,266.274933
2787,27.870091,297.551605,265.743927
2788,27.880203,297.068207,265.214905
2789,27.890311,296.584808,264.68689
2790,27.900164,296.10141,264.160889
2791,27.910424,295.661957,263.372864
2792,27.920382,295.178558,262.848358
2793,27.930224,294.651215,262.586365
2794,27.940480,294.167816,261.802399
2795,27.950210,293.684418,261.541412
2796,27.960117,293.157104,261.01944
2797,27.970427,292.673706,260.237946
2798,27.980385,292.102417,259.717926
2799,27.990228,291.619019,259.457916
2800,28.000310,291.13562,258.937897
2801,28.010162,290.564331,258.418884
2802,28.020426,290.036987,257.64389
2803,28.030276,289.509644,257.385895
2804,28.040106,289.026276,256.871918
2805,28.050482,288.454987,256.102905
2806,28.060149,287.883698,255.846909
2807,28.070416,287.356354,255.081894
2808,28.080240,286.741119,254.827896
2809,28.090248,286.125885,254.320404
2810,28.100114,285.466705,253.813416
2811,28.110435,284.851501,253.055908
2812,28.120207,284.192322,252.803406
2813,28.130486,283.577087,252.046402
2814,28.140323,282.961853,251.794403
2815,28.150223,282.346619,251.290405
2816,28.160120,281.77533,250.786911
2817,28.170439,281.291931,250.032425
2818,28.180221,280.808533,249.78093
2819,28.190488,280.325165,249.026443
2820,28.200326,279.841766,248.774948
2821,28.210238,279.402313,248.271957
2822,28.220123,279.006805,247.768967
2823,28.230212,278.435516,247.265976
2824,28.240170,278.040009,246.762985
2825,28.250440,277.55661,246.008499
2826,28.260330,277.161102,245.757004
2827,28.270230,276.721649,245.254013
2828,28.280127,276.238281,244.751022
2829,28.290224,275.754883,244.248032
2830,28.300181,275.271484,243.745041
2831,28.310477,274.788086,242.990555
2832,28.320330,274.304687,242.739059
2833,28.330405,273.777344,241.984573
2834,28.340248,273.293945,241.733078
2835,28.350322,272.766602,241.230087
2836,28.360594,272.195312,240.475601
2837,28.370121,271.75589,240.224106
2838,28.380415,271.184601,239.46962
2839,28.390265,270.701202,239.218124
2840,28.400088,270.173859,238.715134
2841,28.410173,269.60257,238.212143
2842,28.420447,269.075226,237.459122
2843,28.430407,268.547882,236.959122
2844,28.440266,267.976593,236.710129
2845,28.450094,267.44928,236.212143
2846,28.460377,266.877991,235.717148
2847,28.470453,266.174866,234.977646
2848,28.480298,265.559631,234.731644
2849,28.490255,264.944397,234.24263
2850,28.500108,264.329163,233.75563
2851,28.510380,263.669983,233.273636
2852,28.520467,263.098724,232.55864
2853,28.530311,262.527435,232.322647
2854,28.540163,262.000092,231.855148
2855,28.550118,261.604584,231.392136
2856,28.560458,261.121185,230.708145
2857,28.570320,260.725677,230.483643
2858,28.580416,260.33017,229.817154
2859,28.590267,259.890717,229.596161
2860,28.600114,259.539154,229.164154
2861,28.610515,259.099731,228.530151
2862,28.620362,258.704224,228.321152
2863,28.630223,258.308716,227.921158
2864,28.640312,257.825317,227.534164
2865,28.650174,257.42981,227.179169
2866,28.660440,256.990356,226.697678
2867,28.670397,256.550903,226.406693
2868,28.680246,256.11145,226.288193
2869,28.690497,255.628067,225.962189
2870,28.700178,255.188614,225.873184
2871,28.710445,254.705215,225.665192
2872,28.720282,254.221817,225.627686
2873,28.730107,253.782379,225.552673
2874,28.740484,253.255035,225.485153
2875,28.750179,252.815582,225.472656
2876,28.760434,252.376129,225.441666
2877,28.770289,251.936676,225.435669
2878,28.780159,251.585129,225.428665
2879,28.790476,251.145676,225.427658
2880,28.800434,250.794113,225.427658
2881,28.810492,250.398605,225.427658
2882,28.820363,250.003098,225.427658
2883,28.830262,249.607605,225.427658
2884,28.840163,249.256042,225.427658
2885,28.850479,248.860535,225.427658
2886,28.860256,248.508972,225.427658
2887,28.870101,248.15741,225.427658
2888,28.880368,247.761902,225.427658
2889,28.890089,247.410355,225.427658
2890,28.900353,247.014847,225.427658
2891,28.910465,246.663284,225.427658
2892,28.920428,246.267776,225.427658
2893,28.930287,245.916214,225.427658
2894,28.940124,245.564651,225.427658
2895,28.950403,245.169159,225.427658
2896,28.960256,244.861542,225.427658
2897,28.970163,244.553925,225.427658
2898,28.980313,244.246307,225.427658
2899,28.990168,243.93869,225.427658
2900,29.000434,243.675018,225.427658
2901,29.010284,243.411346,225.427658
2902,29.020184,243.191635,225.427658
2903,29.030683,242.971909,225.427658
2904,29.040226,242.796127,225.427658
2905,29.050498,242.620346,225.427658
2906,29.060388,242.48851,225.427658
2907,29.070287,242.356674,225.427658
2908,29.080389,242.224838,225.427658
2909,29.090212,242.093002,225.427658
2910,29.100170,241.961166,225.427658
2911,29.110462,241.873276,225.427658
2912,29.120301,241.785385,225.427658
2913,29.130406,241.653549,225.427658
2914,29.140262,241.565659,225.427658
2915,29.150112,241.477768,225.427658
2916,29.160630,241.389877,225.427658
2917,29.170341,241.345932,225.427658
2918,29.180230,241.258041,225.427658
2919,29.190384,241.214096,225.427658
2920,29.200226,241.170151,225.427658
2921,29.210499,241.126205,225.440659
2922,29.220583,241.08226,225.463654
2923,29.230344,241.03833,225.480148
2924,29.240236,240.994385,225.526138
2925,29.250330,240.950439,225.585129
2926,29.260187,240.950439,225.679123
2927,29.270457,240.906494,225.854111
2928,29.280307,240.906494,225.936615
2929,29.290265,240.862549,226.101624
2930,29.300359,240.862549,226.304626
2931,29.310191,240.818604,226.528122
2932,29.320436,240.818604,226.914612
2933,29.330489,240.862549,227.199615
2934,29.340336,240.862549,227.36261
2935,29.350293,240.862549,227.708099
2936,29.360401,240.862549,228.274597
2937,29.370241,240.862549,228.476105
2938,29.380099,240.862549,228.896606
2939,29.390382,240.906494,229.334595
2940,29.400215,240.862549,229.801605
2941,29.410359,240.906494,230.284607
2942,29.420316,240.906494,230.7966
2943,29.430187,240.906494,231.321594
2944,29.440443,240.906494,232.14209
2945,29.450296,240.906494,232.425095
2946,29.460143,240.906494,232.991104
2947,29.470252,240.906494,233.571091
2948,29.480210,240.906494,234.157578
2949,29.490482,240.950439,235.057068
2950,29.500325,240.950439,235.358566
2951,29.510171,240.950439,235.970566
2952,29.520466,240.994385,236.896561
2953,29.530132,240.994385,237.206558
2954,29.540089,241.03833,237.835556
2955,29.550363,241.03833,238.469559
2956,29.560252,241.03833,239.113556
2957,29.570139,241.08226,239.762543
2958,29.580469,241.126205,240.749527
2959,29.590135,241.126205,241.079529
2960,29.600092,241.126205,241.739532
2961,29.610366,241.214096,242.399536
2962,29.620258,241.214096,243.05954
2963,29.630143,241.301987,243.719543
2964,29.640361,241.389877,244.379547
2965,29.650236,241.477768,245.039551
2966,29.660205,241.565659,245.699554
2967,29.670470,241.697495,246.68956
2968,29.680338,241.785385,247.019562
2969,29.690191,241.873276,247.679565
2970,29.700281,242.005112,248.339569
2971,29.710114,242.049057,248.999573
2972,29.720395,242.180893,249.659576
2973,29.730356,242.268784,250.31958
2974,29.740223,242.40062,250.979584
2975,29.750298,242.48851,251.639587
2976,29.760118,242.620346,252.299591
2977,29.770401,242.708237,252.959595
2978,29.780659,242.840073,253.9496
2979,29.790201,242.971909,254.279602
2980,29.800350,243.103745,254.939606
2981,29.810193,243.191635,255.599609
2982,29.820446,243.367401,256.5896
2983,29.830304,243.455292,256.919586
2984,29.840555,243.587128,257.909546
2985,29.850513,243.675018,258.569519
2986,29.860220,243.8508,258.899506
2987,29.870474,243.93869,259.889465
2988,29.880325,244.114471,260.219452
2989,29.890225,244.246307,260.879425
2990,29.900130,244.378143,261.539398
2991,29.910308,244.553925,262.199371
2992,29.920387,244.773651,262.859344
2993,29.930226,244.949432,263.519318
2994,29.940492,245.081268,264.509277
2995,29.950393,245.300995,264.839264
2996,29.960526,245.476761,265.829224
2997,29.970469,245.696487,266.489197
2998,29.980316,245.872269,266.819183
2999,29.990175,246.04805,267.479156
3000,30.000450,246.311722,268.469116
3001,30.010301,246.575394,268.799103
3002,30.020147,246.839066,269.459076
3003,30.030340,247.190628,270.119049
3004,30.040198,247.4543,270.779022
3005,30.050454,247.805847,271.768982
3006,30.060304,248.15741,272.098969
3007,30.070128,248.508972,272.758942
3008,30.080398,248.90448,273.418915
3009,30.090187,249.256042,274.078888
3010,30.100443,249.69548,275.068848
3011,30.110309,250.047043,275.398834
3012,30.120185,250.442551,276.058807
3013,30.130501,250.882004,277.048767
3014,30.140401,251.321457,277.378754
3015,30.150182,251.716965,278.038727
3016,30.160446,252.200348,279.028687
3017,30.170291,252.595856,279.358673
3018,30.180131,253.035309,280.018646
3019,30.190412,253.518707,281.008606
3020,30.200503,253.958145,281.668579
3021,30.210329,254.353653,281.998566
3022,30.220288,254.880997,282.658539
3023,30.230126,255.276505,283.318512
3024,30.240437,255.847794,284.308472
3025,30.250347,256.375122,284.638458
3026,30.260443,256.946411,285.628418
3027,30.270275,257.5177,285.958405
3028,30.280234,258.132935,286.618378
3029,30.290140,258.660278,287.278351
3030,30.300449,259.363373,288.268311
3031,30.310180,259.890717,288.598297
3032,30.320445,260.549896,289.588257
3033,30.330269,261.121185,289.918243
3034,30.340427,261.648529,290.908203
3035,30.350291,262.175873,291.23819
3036,30.360127,262.615326,291.898163
3037,30.370217,263.098724,292.558136
3038,30.380469,263.582092,293.548096
3039,30.390297,263.9776,293.878082
3040,30.400255,264.373108,294.538055
3041,30.410145,264.72467,295.198029
3042,30.420424,265.208069,296.187988
3043,30.430493,265.647522,296.847961
3044,30.440368,266.04303,297.177948
3045,30.450268,266.482483,297.837921
3046,30.460566,266.965881,298.827881
3047,30.470094,267.44928,299.157867
3048,30.480192,267.976593,299.817841
3049,30.490471,268.635773,300.8078
3050,30.500371,269.163116,301.137787
3051,30.510271,269.778351,301.79776
3052,30.520570,270.34964,302.78772
3053,30.530345,270.920929,303.117706
3054,30.540208,271.492218,303.777679
3055,30.550500,272.151367,304.767639
3056,30.560365,272.722656,305.097626
3057,30.570208,273.25,305.757599
3058,30.580479,273.90918,306.747559
3059,30.590400,274.480469,307.407532
3060,30.600096,275.051758,307.737518
3061,30.610365,275.754883,308.397491
3062,30.620220,276.326172,309.057465
3063,30.630479,277.073212,310.047424
3064,30.640330,277.732391,310.377411
3065,30.650218,278.391571,311.037384
3066,30.660361,279.050751,311.697357
3067,30.670216,279.665985,312.35733
3068,30.680466,280.325165,313.34729
3069,30.690372,280.896423,313.677277
3070,30.700216,281.423767,314.33725
3071,30.710291,282.039001,314.997223
3072,30.720249,282.566345,315.657196
3073,30.730110,283.049744,316.317169
3074,30.740400,283.621033,316.977142
3075,30.750322,284.104431,317.637115
3076,30.760148,284.543884,318.297089
3077,30.770245,285.027252,318.957062
3078,30.780092,285.510651,319.617035
3079,30.790472,286.125885,320.606995
3080,30.800340,286.653229,320.936981
3081,30.810179,287.180573,321.596954
3082,30.820239,287.839752,322.256927
3083,30.830123,288.367096,322.916901
3084,30.840443,289.114166,323.90686
3085,30.850400,289.773315,324.566833
3086,30.860246,290.432495,324.89682
3087,30.870097,290.959839,325.556793
3088,30.880148,291.662964,326.216766
3089,30.890418,292.410034,326.87674
3090,30.900268,293.113159,327.536713
3091,30.910226,293.772308,328.196686
3092,30.920310,294.563324,328.856659
3093,30.930142,295.134613,329.516632
3094,30.940222,295.793793,330.176605
3095,30.950486,296.496918,331.166565
3096,30.960319,297.200043,331.496552
3097,30.970278,297.859192,332.156525
3098,30.980184,298.430481,332.816498
3099,30.990489,299.133606,333.806458
3100,31.000168,299.704895,334.136444
3101,31.010437,300.40802,335.126404
3102,31.020275,300.979309,335.45639
3103,31.030233,301.506653,336.116364
3104,31.040493,302.121887,337.106323
3105,31.050339,302.737091,337.43631
3106,31.060426,303.352325,338.42627
3107,31.070294,303.96756,338.756256
3108,31.080134,304.494904,339.416229
3109,31.090091,305.022247,340.076202
3110,31.100099,305.593536,340.736176
3111,31.110203,306.208771,341.396149
3112,31.120466,306.911865,342.386108
3113,31.130316,307.5271,342.716095
3114,31.140166,308.098389,343.376068
3115,31.150121,308.801514,344.036041
3116,31.160258,309.504639,344.696014
3117,31.170085,310.207764,345.355988
3118,31.180329,310.954803,346.015961
3119,31.190170,311.526093,346.675934
3120,31.200407,312.361053,347.335907
3121,31.210368,313.064178,347.99588
3122,31.220465,313.811249,348.98584
3123,31.230328,314.514374,349.315826
3124,31.240171,315.173523,349.9758
3125,31.250413,315.832703,350.635773
3126,31.260664,316.447937,351.625732
3127,31.270209,316.931335,351.955719
3128,31.280299,317.54657,352.615692
3129,31.290177,318.117859,353.275665
3130,31.300433,318.733093,354.265625
3131,31.310265,319.216492,354.595612
3132,31.320107,319.78775,355.255585
3133,31.330632,320.490875,356.245544
3134,31.340149,320.974274,356.575531
3135,31.350428,321.633453,357.235504
3136,31.360285,322.292633,357.895477
3137,31.370144,322.819977,358.55545
3138,31.380484,323.479156,359.54541
3139,31.390373,324.09436,359.875397
3140,31.400301,324.665649,360.53537
3141,31.410150,325.236938,361.195343
3142,31.420430,325.852173,361.855316
3143,31.430283,326.511353,362.515289
3144,31.440117,327.038696,363.175262
